Semana,Município,Casos
2025-01-19,FORMOSA DO SUL,0
2025-01-19,FAXINAL DOS GUEDES,0
2025-01-19,OURO VERDE,0
2025-01-19,ÁGUAS DE CHAPECÓ,1
2025-01-19,PONTE ALTA,0
2025-01-19,MAREMA,0
2025-01-19,IOMERÊ,0
2025-01-19,SÃO DOMINGOS,0
2025-01-19,GASPAR,0
2025-01-19,ÁGUAS FRIAS,0
2025-01-19,TIMBÓ,0
2025-01-19,JARAGUÁ DO SUL,7
2025-01-19,SUL BRASIL,0
2025-01-19,BALNEÁRIO PIÇARRAS,14
2025-01-19,IPIRA,0
2025-01-19,BRAÇO DO NORTE,0
2025-01-19,RIQUEZA,0
2025-01-19,IRANI,0
2025-01-19,JOAÇABA,0
2025-01-19,NAVEGANTES,4
2025-01-19,POMERODE,0
2025-01-19,PENHA,23
2025-01-19,PORTO BELO,1
2025-01-19,BARRA BONITA,0
2025-01-19,SÃO CARLOS,0
2025-01-19,TIGRINHOS,0
2025-01-19,PALMA SOLA,0
2025-01-19,VARGEÃO,0
2025-01-19,SÃO FRANCISCO DO SUL,33
2025-01-19,PERITIBA,0
2025-01-19,SALTINHO,0
2025-01-19,DIONÍSIO CERQUEIRA,0
2025-01-19,JOSÉ BOITEUX,0
2025-01-19,PONTE SERRADA,0
2025-01-19,XAVANTINA,0
2025-01-19,ANCHIETA,0
2025-01-19,PIRATUBA,0
2025-01-19,CUNHATAÍ,0
2025-01-19,SÃO JOSÉ,16
2025-01-19,PARAÍSO,0
2025-01-19,RODEIO,0
2025-01-19,TIJUCAS,35
2025-01-19,NOVA TRENTO,0
2025-01-19,LAJEADO GRANDE,0
2025-01-19,IMBITUBA,0
2025-01-19,LAGES,0
2025-01-19,GOVERNADOR CELSO RAMOS,0
2025-01-19,SEARA,0
2025-01-19,LUIZ ALVES,0
2025-01-19,MARACAJÁ,0
2025-01-19,ARROIO TRINTA,0
2025-01-19,CURITIBANOS,0
2025-01-19,AURORA,0
2025-01-19,CAMPOS NOVOS,0
2025-01-19,MARAVILHA,0
2025-01-19,ABDON BATISTA,0
2025-01-19,TUBARÃO,0
2025-01-19,PETROLÂNDIA,0
2025-01-19,CAÇADOR,0
2025-01-19,ÁGUA DOCE,0
2025-01-19,SALTO VELOSO,0
2025-01-19,PORTO UNIÃO,0
2025-01-19,ITAJAÍ,22
2025-01-19,MAJOR GERCINO,0
2025-01-19,ARARANGUÁ,0
2025-01-19,BALNEÁRIO CAMBORIÚ,4
2025-01-19,PASSOS MAIA,0
2025-01-19,CAPIVARI DE BAIXO,0
2025-01-19,JOINVILLE,225
2025-01-19,LONTRAS,0
2025-01-19,FRAIBURGO,0
2025-01-19,ARAQUARI,55
2025-01-19,NOVO HORIZONTE,0
2025-01-19,JUPIÁ,0
2025-01-19,ARVOREDO,0
2025-01-19,BLUMENAU,143
2025-01-19,CORUPÁ,0
2025-01-19,ERVAL VELHO,0
2025-01-19,CORREIA PINTO,0
2025-01-19,CAPÃO ALTO,0
2025-01-19,BOMBINHAS,1
2025-01-19,TAIÓ,0
2025-01-19,JABORÁ,0
2025-01-19,ZORTÉA,0
2025-01-19,MASSARANDUBA,0
2025-01-19,MORRO DA FUMAÇA,0
2025-01-19,BALNEÁRIO RINCÃO,0
2025-01-19,JAGUARUNA,0
2025-01-19,IMBUIA,0
2025-01-19,ITAPEMA,0
2025-01-19,RIO DO OESTE,0
2025-01-19,OURO,0
2025-01-19,VIDEIRA,0
2025-01-19,TREZE TÍLIAS,0
2025-01-19,CORDILHEIRA ALTA,0
2025-01-19,IMARUÍ,0
2025-01-19,CHAPECÓ,3
2025-02-02,PONTE ALTA,0
2025-02-02,POMERODE,0
2025-02-02,CHAPECÓ,6
2025-02-02,PETROLÂNDIA,0
2025-02-02,PALMITOS,0
2025-02-02,NAVEGANTES,6
2025-02-02,JOAÇABA,0
2025-02-02,IRANI,0
2025-02-02,GOVERNADOR CELSO RAMOS,0
2025-02-02,CORREIA PINTO,0
2025-02-02,GUATAMBÚ,0
2025-02-02,IMBUIA,0
2025-02-02,COCAL DO SUL,0
2025-02-02,RIQUEZA,0
2025-02-02,MAREMA,0
2025-02-02,BRAÇO DO NORTE,0
2025-02-02,IPIRA,0
2025-02-02,SÃO DOMINGOS,0
2025-02-02,BALNEÁRIO PIÇARRAS,25
2025-02-02,IBICARÉ,0
2025-02-02,SUL BRASIL,0
2025-02-02,TIMBÓ,0
2025-02-02,GASPAR,3
2025-02-02,ARVOREDO,0
2025-02-02,ARAQUARI,103
2025-02-02,BRUSQUE,7
2025-02-02,JARAGUÁ DO SUL,9
2025-02-02,SCHROEDER,0
2025-02-02,ÁGUAS FRIAS,0
2025-02-02,QUILOMBO,1
2025-02-02,PORTO BELO,1
2025-02-02,GALVÃO,0
2025-02-02,CANELINHA,0
2025-02-02,CAÇADOR,0
2025-02-02,NOVA VENEZA,0
2025-02-02,SOMBRIO,0
2025-02-02,JAGUARUNA,0
2025-02-02,TANGARÁ,0
2025-02-02,JARDINÓPOLIS,0
2025-02-02,BOTUVERÁ,0
2025-02-02,SÃO JOÃO BATISTA,4
2025-02-02,PORTO UNIÃO,0
2025-02-02,PAIAL,0
2025-02-02,ABDON BATISTA,0
2025-02-02,LAURENTINO,0
2025-02-02,PRESIDENTE NEREU,0
2025-02-02,URUBICI,0
2025-02-02,NOVA ITABERABA,0
2025-02-02,CAMBORIÚ,15
2025-02-02,APIÚNA,33
2025-02-02,BALNEÁRIO CAMBORIÚ,6
2025-02-02,CELSO RAMOS,0
2025-02-02,LUIZ ALVES,0
2025-02-02,CUNHA PORÃ,0
2025-02-02,POUSO REDONDO,0
2025-02-02,ARABUTÃ,0
2025-02-02,CRICIÚMA,0
2025-02-02,BIGUAÇU,0
2025-02-02,LAGUNA,0
2025-02-02,ARROIO TRINTA,0
2025-02-02,UNIÃO DO OESTE,0
2025-02-02,BANDEIRANTE,0
2025-02-02,URUSSANGA,0
2025-02-02,ITAPEMA,1
2025-02-02,CAPIVARI DE BAIXO,0
2025-02-02,SEARA,0
2025-02-02,ÁGUAS DE CHAPECÓ,3
2025-02-02,TIJUCAS,35
2025-02-02,OURO VERDE,0
2025-02-02,ENTRE RIOS,0
2025-02-02,IMARUÍ,0
2025-02-02,BELMONTE,0
2025-02-02,SÃO BERNARDINO,0
2025-02-02,ABELARDO LUZ,0
2025-02-02,MASSARANDUBA,0
2025-02-02,ROMELÂNDIA,0
2025-02-02,IPUMIRIM,0
2025-02-02,GUARAMIRIM,0
2025-02-02,GUARUJÁ DO SUL,0
2025-02-02,SALTO VELOSO,0
2025-02-02,ALTO BELA VISTA,0
2025-02-02,IRATI,0
2025-02-02,PRINCESA,0
2025-02-02,PLANALTO ALEGRE,0
2025-02-02,ITAPIRANGA,17
2025-02-02,BALNEÁRIO GAIVOTA,0
2025-02-02,AURORA,0
2025-02-02,SANTIAGO DO SUL,0
2025-02-02,ILHOTA,0
2025-02-02,MONDAÍ,0
2025-02-02,OURO,0
2025-02-02,BALNEÁRIO BARRA DO SUL,1
2025-02-02,RIO DO SUL,0
2025-02-02,SANTA HELENA,0
2025-02-02,CAMPO ALEGRE,0
2025-02-02,IPORÃ DO OESTE,0
2025-02-02,ZORTÉA,0
2025-02-02,BARRA VELHA,5
2025-02-02,PALHOÇA,4
2025-02-02,CONCÓRDIA,1
2025-02-02,IRINEÓPOLIS,0
2025-02-02,RIO DO OESTE,0
2025-02-02,TUNÁPOLIS,0
2025-02-02,CAMPO ERÊ,0
2025-02-02,GARUVA,0
2025-02-02,MORRO DA FUMAÇA,0
2025-02-02,FLOR DO SERTÃO,0
2025-02-02,SANTA TEREZINHA DO PROGRESSO,0
2025-02-02,BOM JARDIM DA SERRA,0
2025-02-02,ITÁ,0
2025-02-02,IRACEMINHA,0
2025-02-02,ITAJAÍ,91
2025-02-02,IPUAÇU,0
2025-02-02,SÃO MIGUEL DA BOA VISTA,0
2025-02-02,PONTE SERRADA,0
2025-02-02,XAVANTINA,0
2025-02-02,ANCHIETA,0
2025-02-02,BLUMENAU,218
2025-02-02,PIRATUBA,0
2025-02-02,CUNHATAÍ,0
2025-02-02,SÃO JOSÉ,22
2025-02-02,JUPIÁ,0
2025-02-02,PARAÍSO,0
2025-02-02,RODEIO,0
2025-02-02,CATANDUVAS,0
2025-02-02,NOVA TRENTO,0
2025-02-02,LONTRAS,0
2025-02-02,LAJEADO GRANDE,0
2025-02-02,SÃO CARLOS,0
2025-02-02,IMBITUBA,0
2025-02-02,JOINVILLE,304
2025-02-02,BARRA BONITA,0
2025-02-02,PENHA,29
2025-02-02,ERVAL VELHO,0
2025-02-02,IOMERÊ,0
2025-02-02,DIONÍSIO CERQUEIRA,1
2025-02-02,JOSÉ BOITEUX,0
2025-02-02,CAXAMBU DO SUL,0
2025-02-02,ÁGUA DOCE,0
2025-02-02,NOVA ERECHIM,0
2025-02-02,GUABIRUBA,0
2025-02-02,MARACAJÁ,0
2025-02-02,ASCURRA,0
2025-02-02,XAXIM,0
2025-02-02,LACERDÓPOLIS,0
2025-02-02,SÃO JOÃO DO OESTE,1
2025-02-02,LINDÓIA DO SUL,0
2025-02-02,FORMOSA DO SUL,0
2025-02-02,MARAVILHA,3
2025-02-02,FAXINAL DOS GUEDES,0
2025-02-02,TIGRINHOS,0
2025-02-02,PALMA SOLA,0
2025-02-02,CAPÃO ALTO,0
2025-02-02,VARGEÃO,0
2025-02-02,SÃO FRANCISCO DO SUL,30
2025-02-02,PERITIBA,0
2025-02-02,SALTINHO,0
2025-02-02,RANCHO QUEIMADO,0
2025-02-02,IÇARA,0
2025-02-02,CORONEL MARTINS,0
2025-02-02,CURITIBANOS,0
2025-02-02,SÃO LUDGERO,0
2025-02-02,FORQUILHINHA,0
2025-02-02,BOMBINHAS,7
2025-02-02,FLORIANÓPOLIS,53
2025-02-02,BOM JESUS,0
2025-02-02,GUARACIABA,0
2025-02-02,LEOBERTO LEAL,0
2025-02-02,SÃO BENTO DO SUL,0
2025-02-02,SERRA ALTA,0
2025-02-02,IBIRAMA,0
2025-02-02,PASSO DE TORRES,0
2025-02-02,SÃO PEDRO DE ALCÂNTARA,0
2025-02-02,VIDEIRA,0
2025-02-02,ANTÔNIO CARLOS,0
2025-02-02,SÃO JOÃO DO ITAPERIÚ,0
2025-02-02,ITAIÓPOLIS,0
2025-02-02,ITAPOÁ,2
2025-02-02,ALFREDO WAGNER,0
2025-02-02,CORUPÁ,0
2025-02-02,ORLEANS,0
2025-02-02,LUZERNA,0
2025-02-02,INDAIAL,1
2025-02-02,SÃO LOURENÇO DO OESTE,0
2025-02-02,ANITÁPOLIS,0
2025-02-02,DESCANSO,0
2025-02-02,SÃO BONIFÁCIO,0
2025-02-02,JABORÁ,0
2025-02-02,PINHALZINHO,0
2025-02-02,MAJOR GERCINO,0
2025-02-02,PRESIDENTE GETÚLIO,0
2025-02-02,BOM JESUS DO OESTE,0
2025-02-02,SANTO AMARO DA IMPERATRIZ,0
2025-02-02,TAIÓ,0
2025-02-02,SALETE,0
2025-02-02,TUBARÃO,0
2025-02-02,PAULO LOPES,0
2025-02-02,TREZE TÍLIAS,0
2025-02-02,NOVO HORIZONTE,0
2025-02-02,DOUTOR PEDRINHO,0
2025-02-02,ARARANGUÁ,0
2025-02-02,FRAIBURGO,0
2025-02-02,SÃO MIGUEL DO OESTE,0
2025-02-02,GRAVATAL,0
2025-02-02,CAMPOS NOVOS,0
2025-02-02,SANTA TEREZINHA,0
2025-02-02,PASSOS MAIA,0
2025-02-02,TROMBUDO CENTRAL,0
2025-02-02,BALNEÁRIO RINCÃO,0
2025-02-02,ÁGUAS MORNAS,0
2025-02-02,VARGEM BONITA,0
2025-02-02,PAPANDUVA,0
2025-02-02,ITUPORANGA,0
2025-02-02,CORONEL FREITAS,0
2025-02-02,SÃO JOSÉ DO CEDRO,0
2025-02-02,DONA EMMA,0
2025-02-02,SAUDADES,0
2025-02-02,CAPINZAL,0
2025-02-02,HERVAL D'OESTE,0
2025-02-02,MODELO,0
2025-02-02,GAROPABA,0
2025-02-02,BENEDITO NOVO,0
2025-02-02,CANOINHAS,0
2025-02-02,VIDAL RAMOS,0
2025-02-02,XANXERÊ,0
2025-02-02,MAFRA,0
2025-02-02,LAURO MÜLLER,0
2025-02-02,CAIBI,0
2025-02-02,RIO DOS CEDROS,0
2025-02-02,CORDILHEIRA ALTA,0
2025-02-02,RIO NEGRINHO,0
2025-02-02,LAGES,0
2025-02-09,VARGEÃO,0
2025-02-09,SÃO JOÃO DO OESTE,0
2025-02-09,ANITÁPOLIS,0
2025-02-09,JOSÉ BOITEUX,0
2025-02-09,FAXINAL DOS GUEDES,0
2025-02-09,CAPÃO ALTO,0
2025-02-09,LINDÓIA DO SUL,0
2025-02-09,PALMA SOLA,0
2025-02-09,LEOBERTO LEAL,0
2025-02-09,FORMOSA DO SUL,0
2025-02-09,GAROPABA,0
2025-02-09,LACERDÓPOLIS,0
2025-02-09,TIGRINHOS,0
2025-02-09,MARAVILHA,3
2025-02-09,CHAPECÓ,10
2025-02-09,INDAIAL,5
2025-02-09,PARAÍSO,0
2025-02-09,RODEIO,0
2025-02-09,TIJUCAS,52
2025-02-09,PAPANDUVA,0
2025-02-09,RANCHO QUEIMADO,0
2025-02-09,LONTRAS,0
2025-02-09,HERVAL D'OESTE,0
2025-02-09,NOVA TRENTO,1
2025-02-09,LAJEADO GRANDE,0
2025-02-09,SÃO CARLOS,0
2025-02-09,GRAVATAL,0
2025-02-09,IMBITUBA,0
2025-02-09,FRAIBURGO,0
2025-02-09,PENHA,49
2025-02-09,CORONEL FREITAS,0
2025-02-09,SÃO FRANCISCO DO SUL,32
2025-02-09,JUPIÁ,0
2025-02-09,CUNHATAÍ,0
2025-02-09,PERITIBA,0
2025-02-09,NOVO HORIZONTE,0
2025-02-09,SALTINHO,0
2025-02-09,DIONÍSIO CERQUEIRA,1
2025-02-09,ERVAL VELHO,0
2025-02-09,PRESIDENTE GETÚLIO,0
2025-02-09,SÃO JOSÉ,25
2025-02-09,BOMBINHAS,11
2025-02-09,SÃO PEDRO DE ALCÂNTARA,0
2025-02-09,XAVANTINA,0
2025-02-09,ANCHIETA,0
2025-02-09,BLUMENAU,423
2025-02-09,BOM JESUS,0
2025-02-09,PIRATUBA,0
2025-02-09,PONTE SERRADA,0
2025-02-09,CAMPOS NOVOS,0
2025-02-09,IPUAÇU,0
2025-02-09,ALFREDO WAGNER,0
2025-02-09,IRINEÓPOLIS,0
2025-02-09,GARUVA,1
2025-02-09,BOM JARDIM DA SERRA,0
2025-02-09,CAPINZAL,0
2025-02-09,FLOR DO SERTÃO,0
2025-02-09,SANTA TEREZINHA DO PROGRESSO,0
2025-02-09,MORRO DA FUMAÇA,0
2025-02-09,IBIRAMA,0
2025-02-09,ITÁ,0
2025-02-09,OURO,0
2025-02-09,MONDAÍ,0
2025-02-09,TREZE TÍLIAS,0
2025-02-09,ILHOTA,0
2025-02-09,GUARACIABA,0
2025-02-09,GUARAMIRIM,0
2025-02-09,CANOINHAS,0
2025-02-09,CAMPO ERÊ,0
2025-02-09,ITAIÓPOLIS,0
2025-02-09,TUNÁPOLIS,0
2025-02-09,SEARA,0
2025-02-09,BALNEÁRIO BARRA DO SUL,2
2025-02-09,JABORÁ,0
2025-02-09,RIO DO SUL,0
2025-02-09,SANTA HELENA,0
2025-02-09,CAMPO ALEGRE,0
2025-02-09,IPORÃ DO OESTE,0
2025-02-09,IMARUÍ,0
2025-02-09,ZORTÉA,0
2025-02-09,TROMBUDO CENTRAL,0
2025-02-09,BARRA VELHA,8
2025-02-09,CORDILHEIRA ALTA,0
2025-02-09,PALHOÇA,6
2025-02-09,CONCÓRDIA,0
2025-02-09,RIO DO OESTE,0
2025-02-09,RIO NEGRINHO,0
2025-02-09,SÃO MIGUEL DO OESTE,1
2025-02-09,ENTRE RIOS,0
2025-02-09,CORONEL MARTINS,0
2025-02-09,BELMONTE,0
2025-02-09,AURORA,0
2025-02-09,PINHALZINHO,0
2025-02-09,IRACEMINHA,0
2025-02-09,SÃO BENTO DO SUL,0
2025-02-09,SANTA TEREZINHA,0
2025-02-09,ITAJAÍ,260
2025-02-09,SÃO MIGUEL DA BOA VISTA,0
2025-02-09,ITAPIRANGA,33
2025-02-09,MODELO,0
2025-02-09,NOVA ERECHIM,0
2025-02-09,ITUPORANGA,0
2025-02-09,MARACAJÁ,0
2025-02-09,GUABIRUBA,0
2025-02-09,VARGEM BONITA,0
2025-02-09,ASCURRA,0
2025-02-09,XAXIM,0
2025-02-09,CAXAMBU DO SUL,0
2025-02-09,ÁGUA DOCE,0
2025-02-09,PLANALTO ALEGRE,0
2025-02-09,BALNEÁRIO GAIVOTA,0
2025-02-09,SÃO BERNARDINO,0
2025-02-09,ABELARDO LUZ,0
2025-02-09,SÃO BONIFÁCIO,0
2025-02-09,ROMELÂNDIA,0
2025-02-09,MASSARANDUBA,0
2025-02-09,BOM JESUS DO OESTE,0
2025-02-09,IPUMIRIM,0
2025-02-09,TUBARÃO,0
2025-02-09,GUARUJÁ DO SUL,1
2025-02-09,TAIÓ,0
2025-02-09,SANTIAGO DO SUL,0
2025-02-09,ORLEANS,0
2025-02-09,ALTO BELA VISTA,0
2025-02-09,IRATI,0
2025-02-09,SALETE,0
2025-02-09,PRINCESA,0
2025-02-09,SALTO VELOSO,0
2025-02-09,JOINVILLE,471
2025-02-09,LAGES,0
2025-02-09,SERRA ALTA,0
2025-02-09,CUNHA PORÃ,0
2025-02-09,NOVA ITABERABA,0
2025-02-09,PASSO DE TORRES,0
2025-02-09,PRESIDENTE NEREU,0
2025-02-09,IÇARA,0
2025-02-09,BALNEÁRIO CAMBORIÚ,10
2025-02-09,CAIBI,0
2025-02-09,ITAPEMA,5
2025-02-09,URUSSANGA,0
2025-02-09,GALVÃO,0
2025-02-09,PORTO BELO,5
2025-02-09,CELSO RAMOS,0
2025-02-09,POMERODE,0
2025-02-09,VIDEIRA,0
2025-02-09,LAURO MÜLLER,0
2025-02-09,UNIÃO DO OESTE,0
2025-02-09,ABDON BATISTA,0
2025-02-09,LUIZ ALVES,0
2025-02-09,RIO DOS CEDROS,0
2025-02-09,PORTO UNIÃO,0
2025-02-09,ARABUTÃ,0
2025-02-09,JOAÇABA,0
2025-02-09,POUSO REDONDO,0
2025-02-09,IRANI,0
2025-02-09,SÃO LOURENÇO DO OESTE,0
2025-02-09,PALMITOS,0
2025-02-09,DONA EMMA,0
2025-02-09,ÁGUAS MORNAS,0
2025-02-09,RIQUEZA,0
2025-02-09,JARDINÓPOLIS,0
2025-02-09,CRICIÚMA,0
2025-02-09,BOTUVERÁ,0
2025-02-09,SÃO JOÃO BATISTA,8
2025-02-09,MAJOR GERCINO,0
2025-02-09,DESCANSO,0
2025-02-09,CAÇADOR,0
2025-02-09,SOMBRIO,0
2025-02-09,SANTO AMARO DA IMPERATRIZ,0
2025-02-09,LAURENTINO,0
2025-02-09,NOVA VENEZA,0
2025-02-09,LUZERNA,0
2025-02-09,TANGARÁ,0
2025-02-09,CANELINHA,0
2025-02-09,CURITIBANOS,0
2025-02-09,PAULO LOPES,0
2025-02-09,QUILOMBO,0
2025-02-09,CAMBORIÚ,20
2025-02-09,APIÚNA,27
2025-02-09,JAGUARUNA,0
2025-02-09,BARRA BONITA,0
2025-02-09,SÃO LUDGERO,0
2025-02-09,BANDEIRANTE,0
2025-02-09,SÃO JOÃO DO ITAPERIÚ,0
2025-02-09,LAGUNA,0
2025-02-09,PAIAL,0
2025-02-09,BIGUAÇU,0
2025-02-09,ARROIO TRINTA,0
2025-02-09,FLORIANÓPOLIS,77
2025-02-09,ARARANGUÁ,0
2025-02-09,SAUDADES,1
2025-02-09,NAVEGANTES,17
2025-02-09,BRAÇO DO NORTE,0
2025-02-09,FORQUILHINHA,0
2025-02-09,PONTE ALTA,0
2025-02-09,BRUSQUE,17
2025-02-09,ITAPOÁ,7
2025-02-09,JARAGUÁ DO SUL,10
2025-02-09,SCHROEDER,0
2025-02-09,ÁGUAS FRIAS,0
2025-02-09,CORUPÁ,0
2025-02-09,VIDAL RAMOS,0
2025-02-09,IBICARÉ,0
2025-02-09,SÃO DOMINGOS,0
2025-02-09,PASSOS MAIA,0
2025-02-09,GASPAR,2
2025-02-09,MAFRA,0
2025-02-09,ARVOREDO,0
2025-02-09,BALNEÁRIO RINCÃO,0
2025-02-09,MAREMA,0
2025-02-09,CAPIVARI DE BAIXO,0
2025-02-09,SÃO JOSÉ DO CEDRO,1
2025-02-09,GUATAMBÚ,0
2025-02-09,ÁGUAS DE CHAPECÓ,8
2025-02-09,XANXERÊ,0
2025-02-09,OURO VERDE,0
2025-02-09,CATANDUVAS,0
2025-02-09,IOMERÊ,0
2025-02-09,TIMBÓ,0
2025-02-09,DOUTOR PEDRINHO,0
2025-02-09,PETROLÂNDIA,0
2025-02-09,URUBICI,0
2025-02-09,BENEDITO NOVO,0
2025-02-09,IPIRA,0
2025-02-09,COCAL DO SUL,0
2025-02-09,GOVERNADOR CELSO RAMOS,0
2025-02-09,BALNEÁRIO PIÇARRAS,33
2025-02-09,CORREIA PINTO,0
2025-02-09,SUL BRASIL,0
2025-02-09,IMBUIA,0
2025-02-09,ANTÔNIO CARLOS,0
2025-02-09,ARAQUARI,137
2025-02-16,SANTO AMARO DA IMPERATRIZ,0
2025-02-16,SÃO LUDGERO,0
2025-02-16,ZORTÉA,0
2025-02-16,CAPINZAL,0
2025-02-16,JAGUARUNA,0
2025-02-16,SANTA HELENA,0
2025-02-16,SALTO VELOSO,0
2025-02-16,VIDEIRA,0
2025-02-16,SÃO BERNARDINO,0
2025-02-16,SÃO BONIFÁCIO,0
2025-02-16,POUSO REDONDO,0
2025-02-16,JABORÁ,0
2025-02-16,LAURENTINO,0
2025-02-16,VIDAL RAMOS,0
2025-02-16,TROMBUDO CENTRAL,0
2025-02-16,SEARA,0
2025-02-16,CATANDUVAS,0
2025-02-16,TANGARÁ,0
2025-02-16,RANCHO QUEIMADO,0
2025-02-16,TUNÁPOLIS,0
2025-02-16,ROMELÂNDIA,0
2025-02-16,IPUMIRIM,0
2025-02-16,BELMONTE,0
2025-02-16,OURO,0
2025-02-16,IMBUIA,0
2025-02-16,COCAL DO SUL,0
2025-02-16,IBIRAMA,0
2025-02-16,ITÁ,0
2025-02-16,FLOR DO SERTÃO,0
2025-02-16,RIO DO OESTE,0
2025-02-16,BARRA VELHA,22
2025-02-16,JARDINÓPOLIS,0
2025-02-16,ABDON BATISTA,0
2025-02-16,PASSO DE TORRES,0
