Semana,Município,Casos
2025-01-12,RIO DO SUL,0
2025-01-12,PALHOÇA,3
2025-01-12,ITAPOÁ,0
2025-01-12,CAPIVARI DE BAIXO,0
2025-01-12,SCHROEDER,0
2025-01-12,TUNÁPOLIS,0
2025-01-12,COCAL DO SUL,0
2025-01-12,SÃO JOSÉ DO CEDRO,0
2025-01-12,IBICARÉ,0
2025-01-12,LONTRAS,0
2025-01-12,ORLEANS,0
2025-01-12,FLOR DO SERTÃO,0
2025-01-12,CORONEL FREITAS,0
2025-01-12,JUPIÁ,0
2025-01-12,POUSO REDONDO,0
2025-01-12,ITÁ,0
2025-01-12,BOM JESUS,0
2025-01-12,GARUVA,0
2025-01-12,ARVOREDO,0
2025-01-12,SÃO LOURENÇO DO OESTE,0
2025-01-12,BARRA VELHA,3
2025-01-12,PASSO DE TORRES,0
2025-01-12,FLORIANÓPOLIS,69
2025-01-12,PORTO UNIÃO,0
2025-01-12,BALNEÁRIO BARRA DO SUL,0
2025-01-12,RIO DOS CEDROS,0
2025-01-12,SEARA,0
2025-01-12,DESCANSO,0
2025-01-12,ARROIO TRINTA,0
2025-01-12,DOUTOR PEDRINHO,0
2025-01-12,SANTA HELENA,0
2025-01-12,SERRA ALTA,0
2025-01-12,LUIZ ALVES,0
2025-01-12,RANCHO QUEIMADO,0
2025-01-12,CAMPO ALEGRE,0
2025-01-12,CAIBI,0
2025-01-12,CORREIA PINTO,0
2025-01-12,CATANDUVAS,0
2025-01-12,ERVAL VELHO,0
2025-01-12,IPORÃ DO OESTE,0
2025-01-12,ARABUTÃ,0
2025-01-12,INDAIAL,0
2025-01-12,GUARACIABA,0
2025-01-12,OURO,0
2025-01-12,NOVA VENEZA,0
2025-01-12,ALTO BELA VISTA,0
2025-01-12,CANOINHAS,0
2025-01-12,RIO DO OESTE,0
2025-01-12,CANELINHA,0
2025-01-12,SANTIAGO DO SUL,0
2025-01-12,PRINCESA,0
2025-01-12,ZORTÉA,0
2025-01-12,APIÚNA,19
2025-01-12,PLANALTO ALEGRE,0
2025-01-12,CORDILHEIRA ALTA,0
2025-01-12,ÁGUA DOCE,0
2025-01-12,BANDEIRANTE,0
2025-01-12,IRACEMINHA,0
2025-01-12,SÃO MIGUEL DO OESTE,0
2025-01-12,BOTUVERÁ,0
2025-01-12,IMARUÍ,0
2025-01-12,BOM JESUS DO OESTE,0
2025-01-12,CAPÃO ALTO,0
2025-01-12,URUSSANGA,0
2025-01-12,GUARAMIRIM,0
2025-01-12,GAROPABA,0
2025-01-12,MARACAJÁ,0
2025-01-12,JARDINÓPOLIS,0
2025-01-12,BELMONTE,0
2025-01-12,MODELO,0
2025-01-12,AURORA,0
2025-01-12,PAIAL,0
2025-01-12,SÃO BERNARDINO,0
2025-01-12,LAURENTINO,0
2025-01-12,PINHALZINHO,0
2025-01-12,SALTO VELOSO,0
2025-01-12,ROMELÂNDIA,0
2025-01-12,URUBICI,0
2025-01-12,IPUMIRIM,0
2025-01-12,ILHOTA,0
2025-01-12,SÃO LUDGERO,0
2025-01-12,JAGUARUNA,0
2025-01-12,SAUDADES,0
2025-01-12,ANITÁPOLIS,0
2025-01-12,DIONÍSIO CERQUEIRA,0
2025-01-12,PORTO BELO,0
2025-01-12,TROMBUDO CENTRAL,0
2025-01-12,PRESIDENTE GETÚLIO,0
2025-01-12,SÃO FRANCISCO DO SUL,21
2025-01-12,CUNHA PORÃ,0
2025-01-12,RIO NEGRINHO,0
2025-01-12,LAGES,0
2025-01-12,PALMA SOLA,0
2025-01-12,HERVAL D'OESTE,0
2025-01-12,LAGUNA,0
2025-01-12,TREZE TÍLIAS,0
2025-01-12,FORMOSA DO SUL,0
2025-01-12,PAPANDUVA,0
2025-01-12,XAXIM,0
2025-01-12,SÃO PEDRO DE ALCÂNTARA,0
2025-01-12,NAVEGANTES,1
2025-01-12,ANCHIETA,0
2025-01-12,LEOBERTO LEAL,0
2025-01-12,ÁGUAS DE CHAPECÓ,0
2025-01-12,GASPAR,0
2025-01-12,SÃO BONIFÁCIO,0
2025-01-12,SALETE,0
2025-01-12,PENHA,25
2025-01-12,JARAGUÁ DO SUL,3
2025-01-12,CORONEL MARTINS,0
2025-01-12,SÃO BENTO DO SUL,0
2025-01-12,SÃO CARLOS,0
2025-01-12,ITUPORANGA,0
2025-01-12,BALNEÁRIO PIÇARRAS,8
2025-01-12,IBIRAMA,0
2025-01-12,TIJUCAS,30
2025-01-12,ALFREDO WAGNER,0
2025-01-12,SÃO JOSÉ,16
2025-01-12,RIQUEZA,0
2025-01-12,CAPINZAL,0
2025-01-12,CAMBORIÚ,7
2025-01-12,TAIÓ,0
2025-01-12,GRAVATAL,0
2025-01-12,NOVA ERECHIM,0
2025-01-12,ENTRE RIOS,0
2025-01-12,PALMITOS,0
2025-01-12,CURITIBANOS,0
2025-01-12,SÃO JOÃO DO ITAPERIÚ,0
2025-01-12,MONDAÍ,0
2025-01-12,BRUSQUE,3
2025-01-12,VIDEIRA,0
2025-01-12,PAULO LOPES,0
2025-01-12,SANTA TEREZINHA DO PROGRESSO,0
2025-01-12,GUATAMBÚ,0
2025-01-12,BALNEÁRIO RINCÃO,0
2025-01-12,LUZERNA,0
2025-01-12,CAMPO ERÊ,0
2025-01-12,XANXERÊ,0
2025-01-12,IMBUIA,0
2025-01-12,SANTO AMARO DA IMPERATRIZ,0
2025-01-12,CONCÓRDIA,0
2025-01-12,ÁGUAS MORNAS,0
2025-01-12,BIGUAÇU,0
2025-01-12,ABELARDO LUZ,0
2025-01-12,UNIÃO DO OESTE,0
2025-01-12,SOMBRIO,0
2025-01-12,CAMPOS NOVOS,0
2025-01-12,SANTA TEREZINHA,0
2025-01-12,IPUAÇU,0
2025-01-12,SÃO JOÃO BATISTA,2
2025-01-12,NOVO HORIZONTE,0
2025-01-12,MAFRA,0
2025-01-12,ITAPIRANGA,14
2025-01-12,QUILOMBO,0
2025-01-12,FRAIBURGO,0
2025-01-12,FORQUILHINHA,0
2025-01-12,IRATI,0
2025-01-12,NOVA ITABERABA,0
2025-01-12,PASSOS MAIA,0
2025-01-12,ANTÔNIO CARLOS,0
2025-01-12,GUARUJÁ DO SUL,0
2025-01-12,LAURO MÜLLER,0
2025-01-12,ARARANGUÁ,0
2025-01-12,TUBARÃO,0
2025-01-12,GOVERNADOR CELSO RAMOS,0
2025-01-12,POMERODE,0
2025-01-12,VIDAL RAMOS,0
2025-01-12,CHAPECÓ,0
2025-01-12,SÃO DOMINGOS,0
2025-01-12,XAVANTINA,0
2025-01-12,SÃO JOÃO DO OESTE,0
2025-01-12,IPIRA,0
2025-01-12,MARAVILHA,0
2025-01-12,IRINEÓPOLIS,0
2025-01-12,MAREMA,0
2025-01-12,BOM JARDIM DA SERRA,0
2025-01-12,PIRATUBA,0
2025-01-12,MAJOR GERCINO,0
2025-01-12,OURO VERDE,0
2025-01-12,ITAJAÍ,34
2025-01-12,ASCURRA,0
2025-01-12,LACERDÓPOLIS,0
2025-01-12,GALVÃO,0
2025-01-12,CUNHATAÍ,0
2025-01-12,VARGEM BONITA,0
2025-01-12,CORUPÁ,0
2025-01-12,BENEDITO NOVO,0
2025-01-12,BLUMENAU,102
2025-01-12,JOAÇABA,0
2025-01-12,LINDÓIA DO SUL,0
2025-01-12,BALNEÁRIO CAMBORIÚ,2
2025-01-12,IOMERÊ,0
2025-01-12,ABDON BATISTA,0
2025-01-12,SUL BRASIL,0
2025-01-12,PERITIBA,0
2025-01-12,TIGRINHOS,0
2025-01-12,CELSO RAMOS,0
2025-01-12,CAÇADOR,0
2025-01-12,ARAQUARI,47
2025-01-12,BRAÇO DO NORTE,0
2025-01-12,JOSÉ BOITEUX,0
2025-01-12,TIMBÓ,0
2025-01-12,SALTINHO,0
2025-01-12,FAXINAL DOS GUEDES,0
2025-01-12,IRANI,0
2025-01-12,TANGARÁ,0
2025-01-12,JOINVILLE,196
2025-01-12,ITAPEMA,1
2025-01-12,BALNEÁRIO GAIVOTA,0
2025-01-12,ÁGUAS FRIAS,0
