Semana,Município,Casos
2025-03-02,POUSO REDONDO,0
2025-03-02,INDAIAL,0
2025-03-02,SÃO JOSÉ DO CEDRO,0
2025-03-02,ARAQUARI,2
2025-03-02,CAMPOS NOVOS,0
2025-03-02,SCHROEDER,0
2025-03-02,PINHALZINHO,0
2025-03-02,BOMBINHAS,0
2025-03-02,ITÁ,0
2025-03-02,SÃO LUDGERO,0
2025-03-02,SÃO LOURENÇO DO OESTE,0
2025-03-02,ABELARDO LUZ,0
2025-03-02,VIDEIRA,1
2025-03-02,CAÇADOR,3
2025-03-02,CORDILHEIRA ALTA,0
2025-03-02,TUBARÃO,0
2025-03-02,ITAJAÍ,21
2025-03-02,LAJEADO GRANDE,0
2025-03-02,BOM JESUS,0
2025-03-09,DONA EMMA,0
2025-03-09,ITÁ,0
2025-03-09,ITAIÓPOLIS,0
2025-03-09,GUARUJÁ DO SUL,0
2025-03-09,FLORIANÓPOLIS,0
2025-03-09,INDAIAL,0
2025-03-09,CORUPÁ,0
2025-03-09,JOAÇABA,0
2025-03-09,SÃO CARLOS,0
2025-03-09,NAVEGANTES,0
2025-03-09,POUSO REDONDO,0
2025-03-09,VIDEIRA,2
2025-03-09,BALNEÁRIO BARRA DO SUL,0
2025-03-09,TIJUCAS,1
2025-03-09,PETROLÂNDIA,0
2025-03-09,RIO DO SUL,0
2025-03-09,PORTO BELO,0
2025-03-09,IPUAÇU,0
2025-03-09,BOM JESUS,0
2025-03-09,BENEDITO NOVO,0
2025-03-09,BALNEÁRIO CAMBORIÚ,1
2025-03-09,CAMBORIÚ,0
2025-03-09,JAGUARUNA,0
2025-03-09,BARRA VELHA,3
2025-03-09,CORDILHEIRA ALTA,0
2025-03-09,CONCÓRDIA,0
2025-03-09,PASSOS MAIA,0
2025-03-09,GUABIRUBA,0
2025-03-09,PENHA,0
2025-03-09,SÃO LUDGERO,0
2025-03-09,BOMBINHAS,1
2025-03-09,SÃO LOURENÇO DO OESTE,0
2025-03-09,PINHALZINHO,0
2025-03-09,CAÇADOR,5
2025-03-09,PALHOÇA,3
2025-03-09,ITAJAÍ,12
2025-03-09,LAJEADO GRANDE,0
2025-03-09,CAMPOS NOVOS,0
2025-03-09,GARUVA,0
2025-03-09,CUNHA PORÃ,0
2025-03-09,SCHROEDER,0
2025-03-09,BALNEÁRIO PIÇARRAS,1
2025-03-09,ASCURRA,0
2025-03-09,GASPAR,0
2025-03-09,DIONÍSIO CERQUEIRA,0
2025-03-09,SANTA HELENA,0
2025-03-09,PALMA SOLA,1
2025-03-09,GUARAMIRIM,0
2025-03-09,JOINVILLE,20
2025-03-09,CELSO RAMOS,0
2025-03-09,ARAQUARI,2
2025-03-09,SÃO MIGUEL DO OESTE,18
2025-03-09,JARAGUÁ DO SUL,2
2025-03-09,SÃO JOSÉ DO CEDRO,0
2025-03-09,SÃO BENTO DO SUL,0
2025-03-09,TUBARÃO,0
2025-03-09,CAPINZAL,0
2025-03-09,ABELARDO LUZ,0
2025-03-09,PALMITOS,0
2025-03-09,IBIRAMA,0
2025-03-09,LONTRAS,0
2025-03-09,PORTO UNIÃO,0
2025-03-09,CHAPECÓ,0
2025-03-09,XANXERÊ,1
2025-03-09,SÃO FRANCISCO DO SUL,0
2025-03-09,IPORÃ DO OESTE,0
2025-03-09,BLUMENAU,5
2025-03-09,POMERODE,0
2025-03-09,DESCANSO,0
2025-03-09,MARAVILHA,0
2025-03-09,JARDINÓPOLIS,0
2025-03-09,RODEIO,0
2025-03-09,ITAPEMA,12
2025-03-09,CAIBI,0
2025-03-09,GOVERNADOR CELSO RAMOS,0
2025-03-09,MONDAÍ,1
2025-03-09,ITAPOÁ,0
2025-03-09,BIGUAÇU,0
2025-03-09,LINDÓIA DO SUL,0
2025-03-09,SANTO AMARO DA IMPERATRIZ,0
2025-03-09,BRUSQUE,0
2025-03-09,SÃO JOSÉ,6
2025-03-09,ITAPIRANGA,0
2025-03-09,SEARA,0
2025-03-16,JAGUARUNA,0
2025-03-16,BRUSQUE,0
2025-03-16,PORTO BELO,0
2025-03-16,INDAIAL,1
2025-03-16,SÃO JOSÉ DO CEDRO,0
2025-03-16,VIDEIRA,4
2025-03-16,GUARAMIRIM,0
2025-03-16,SÃO MIGUEL DO OESTE,22
2025-03-16,ASCURRA,0
2025-03-16,GARUVA,0
2025-03-16,GASPAR,0
2025-03-16,LAJEADO GRANDE,0
2025-03-16,SÃO BENTO DO SUL,0
2025-03-16,BOMBINHAS,1
2025-03-16,ITAPIRANGA,0
2025-03-16,TIJUCAS,0
2025-03-16,JARDINÓPOLIS,0
2025-03-16,MONDAÍ,0
2025-03-16,POMERODE,0
2025-03-16,PENHA,0
2025-03-16,LONTRAS,0
2025-03-16,FLORIANÓPOLIS,2
2025-03-16,SÃO CARLOS,0
2025-03-16,BARRA VELHA,3
2025-03-16,BOM JESUS,0
2025-03-16,PETROLÂNDIA,0
2025-03-16,GOVERNADOR CELSO RAMOS,0
2025-03-16,MARAVILHA,0
2025-03-16,ITÁ,0
2025-03-16,GUABIRUBA,0
2025-03-16,TUBARÃO,0
2025-03-16,ITAIÓPOLIS,0
2025-03-16,PORTO UNIÃO,0
2025-03-16,CHAPECÓ,0
2025-03-16,XANXERÊ,0
2025-03-16,ARAQUARI,0
2025-03-16,BLUMENAU,5
2025-03-16,SÃO FRANCISCO DO SUL,0
2025-03-16,DESCANSO,0
2025-03-16,ITAPEMA,13
2025-03-16,CAIBI,0
2025-03-16,BIGUAÇU,0
2025-03-16,ITAPOÁ,0
2025-03-16,LINDÓIA DO SUL,0
2025-03-16,ABELARDO LUZ,0
2025-03-16,SÃO JOSÉ,4
2025-03-16,SANTO AMARO DA IMPERATRIZ,0
2025-03-16,PALMA SOLA,0
2025-03-16,JOINVILLE,20
2025-03-16,SANTA HELENA,0
2025-03-16,CELSO RAMOS,0
2025-03-16,DIONÍSIO CERQUEIRA,0
2025-03-16,BALNEÁRIO PIÇARRAS,1
2025-03-16,PALMITOS,0
2025-03-16,SCHROEDER,0
2025-03-16,CUNHA PORÃ,0
2025-03-16,SÃO LOURENÇO DO OESTE,0
2025-03-16,ITAJAÍ,6
2025-03-16,PINHALZINHO,0
2025-03-16,SÃO LUDGERO,0
2025-03-16,CAPINZAL,2
2025-03-16,CAMPOS NOVOS,0
2025-03-16,NAVEGANTES,0
2025-03-16,IPORÃ DO OESTE,0
2025-03-16,IBIRAMA,0
2025-03-16,BALNEÁRIO CAMBORIÚ,3
2025-03-16,CAMBORIÚ,0
2025-03-16,RODEIO,0
2025-03-16,CONCÓRDIA,0
2025-03-16,RIO DO SUL,0
2025-03-16,BENEDITO NOVO,0
2025-03-16,PASSOS MAIA,0
2025-03-16,IPUAÇU,0
2025-03-16,PALHOÇA,4
2025-03-16,JARAGUÁ DO SUL,1
2025-03-16,SEARA,0
2025-03-16,CORDILHEIRA ALTA,0
2025-03-16,GUARUJÁ DO SUL,0
2025-03-16,CORUPÁ,0
2025-03-16,CAÇADOR,8
2025-03-16,POUSO REDONDO,0
2025-03-16,BALNEÁRIO BARRA DO SUL,0
2025-03-16,JOAÇABA,0
2025-03-16,DONA EMMA,0
2025-03-23,JARDINÓPOLIS,0
2025-03-23,LAJEADO GRANDE,0
2025-03-23,PALMA SOLA,2
2025-03-23,BRUSQUE,0
2025-03-23,INDAIAL,0
2025-03-23,GUABIRUBA,0
2025-03-23,CUNHA PORÃ,0
2025-03-23,CAÇADOR,9
2025-03-23,SÃO MIGUEL DO OESTE,14
2025-03-23,PORTO BELO,0
2025-03-23,IPUAÇU,0
2025-03-23,CAMPOS NOVOS,0
2025-03-23,ASCURRA,0
2025-03-23,PINHALZINHO,0
2025-03-23,BALNEÁRIO PIÇARRAS,1
2025-03-23,SÃO JOSÉ DO CEDRO,0
2025-03-23,SÃO BENTO DO SUL,0
2025-03-23,SANTA HELENA,0
2025-03-23,LONTRAS,0
2025-03-23,GUARUJÁ DO SUL,0
2025-03-23,CAMBORIÚ,0
2025-03-23,PALMITOS,0
2025-03-23,DONA EMMA,0
2025-03-23,TUBARÃO,0
2025-03-23,PORTO UNIÃO,0
2025-03-23,MARAVILHA,0
2025-03-23,ITÁ,0
2025-03-23,XANXERÊ,1
2025-03-23,SÃO CARLOS,0
2025-03-23,PASSOS MAIA,0
2025-03-23,IPORÃ DO OESTE,0
2025-03-23,DESCANSO,0
2025-03-23,BOM JESUS,1
2025-03-23,POUSO REDONDO,0
2025-03-23,MONDAÍ,0
2025-03-23,BIGUAÇU,0
2025-03-23,CAIBI,0
2025-03-23,ABELARDO LUZ,0
2025-03-23,CONCÓRDIA,3
2025-03-23,LINDÓIA DO SUL,0
2025-03-23,VIDEIRA,4
2025-03-23,SANTO AMARO DA IMPERATRIZ,0
2025-03-23,RIO DO SUL,0
2025-03-23,CAPINZAL,0
2025-03-23,BENEDITO NOVO,0
2025-03-23,ITAPIRANGA,0
2025-03-23,RODEIO,0
2025-03-23,IBIRAMA,0
2025-03-23,DIONÍSIO CERQUEIRA,0
2025-03-23,BOMBINHAS,1
2025-03-23,FLORIANÓPOLIS,0
2025-03-23,NAVEGANTES,0
2025-03-23,JOINVILLE,25
2025-03-23,TIJUCAS,1
2025-03-23,GOVERNADOR CELSO RAMOS,0
2025-03-23,CORUPÁ,0
2025-03-23,CORDILHEIRA ALTA,1
2025-03-23,JARAGUÁ DO SUL,1
2025-03-23,POMERODE,0
2025-03-23,PALHOÇA,3
2025-03-23,BALNEÁRIO CAMBORIÚ,3
2025-03-23,SÃO LOURENÇO DO OESTE,0
2025-03-23,PENHA,0
2025-03-23,SEARA,0
2025-03-23,CELSO RAMOS,0
2025-03-23,ARAQUARI,2
2025-03-23,BARRA VELHA,2
2025-03-23,JAGUARUNA,0
2025-03-23,SÃO FRANCISCO DO SUL,0
2025-03-23,BALNEÁRIO BARRA DO SUL,0
2025-03-23,CHAPECÓ,3
2025-03-23,ITAIÓPOLIS,0
2025-03-23,JOAÇABA,0
2025-03-23,GASPAR,0
2025-03-23,SÃO LUDGERO,0
2025-03-23,SÃO JOSÉ,2
2025-03-23,GUARAMIRIM,0
2025-03-23,ITAJAÍ,5
2025-03-23,SCHROEDER,0
2025-03-23,ITAPOÁ,1
2025-03-23,ITAPEMA,3
2025-03-23,GARUVA,0
2025-03-23,PETROLÂNDIA,0
2025-03-23,BLUMENAU,3
2025-03-30,ITAPEMA,3
2025-03-30,RIO DO SUL,0
2025-03-30,LINDÓIA DO SUL,0
2025-03-30,CUNHA PORÃ,0
2025-03-30,BALNEÁRIO PIÇARRAS,0
2025-03-30,IPUAÇU,0
2025-03-30,POUSO REDONDO,0
2025-03-30,CAÇADOR,3
2025-03-30,ITAJAÍ,4
2025-03-30,SEARA,0
2025-03-30,SÃO JOSÉ,2
2025-03-30,GUABIRUBA,0
2025-03-30,CHAPECÓ,1
2025-03-30,ARAQUARI,0
2025-03-30,BIGUAÇU,0
2025-03-30,BRUSQUE,0
2025-03-30,SÃO FRANCISCO DO SUL,0
2025-03-30,PETROLÂNDIA,0
2025-03-30,SANTO AMARO DA IMPERATRIZ,0
2025-03-30,SÃO LUDGERO,0
2025-03-30,BLUMENAU,2
2025-03-30,CELSO RAMOS,0
2025-03-30,INDAIAL,1
2025-03-30,JAGUARUNA,0
2025-03-30,PALMITOS,0
2025-03-30,VIDEIRA,1
2025-03-30,RODEIO,0
2025-03-30,CAMPOS NOVOS,0
2025-03-30,SÃO LOURENÇO DO OESTE,0
2025-03-30,BALNEÁRIO CAMBORIÚ,1
2025-03-30,TUBARÃO,0
2025-03-30,IBIRAMA,0
2025-03-30,SANTA HELENA,0
2025-03-30,CAMBORIÚ,0
2025-03-30,DESCANSO,0
2025-03-30,NAVEGANTES,0
2025-03-30,JOINVILLE,10
2025-03-30,IPORÃ DO OESTE,0
2025-03-30,DONA EMMA,0
2025-03-30,SCHROEDER,0
2025-03-30,JOAÇABA,0
2025-03-30,ABELARDO LUZ,0
2025-03-30,GUARUJÁ DO SUL,0
2025-03-30,PALMA SOLA,0
2025-03-30,ITAIÓPOLIS,0
2025-03-30,CORUPÁ,0
2025-03-30,PASSOS MAIA,0
2025-03-30,JARAGUÁ DO SUL,1
2025-03-30,CAIBI,0
2025-03-30,CORDILHEIRA ALTA,0
2025-03-30,ITAPOÁ,0
2025-03-30,SÃO JOSÉ DO CEDRO,0
2025-03-30,DIONÍSIO CERQUEIRA,0
2025-03-30,PORTO UNIÃO,0
2025-03-30,CONCÓRDIA,0
2025-03-30,PINHALZINHO,0
2025-03-30,ITÁ,0
2025-03-30,XANXERÊ,0
2025-03-30,CAPINZAL,0
2025-03-30,BALNEÁRIO BARRA DO SUL,0
2025-03-30,TIJUCAS,1
2025-03-30,PORTO BELO,0
2025-03-30,GASPAR,0
2025-03-30,BENEDITO NOVO,0
2025-03-30,BARRA VELHA,0
2025-03-30,GUARAMIRIM,0
2025-03-30,MONDAÍ,0
2025-03-30,POMERODE,0
2025-03-30,SÃO CARLOS,0
2025-03-30,ITAPIRANGA,0
2025-03-30,SÃO BENTO DO SUL,0
2025-03-30,ASCURRA,0
2025-03-30,GOVERNADOR CELSO RAMOS,0
2025-03-30,LAJEADO GRANDE,0
2025-03-30,PENHA,0
2025-03-30,PALHOÇA,1
2025-03-30,JARDINÓPOLIS,0
2025-03-30,MARAVILHA,0
2025-03-30,LONTRAS,0
2025-03-30,FLORIANÓPOLIS,0
2025-03-30,GARUVA,0
2025-03-30,BOMBINHAS,0
2025-03-30,BOM JESUS,0
2025-03-30,SÃO MIGUEL DO OESTE,1
2025-04-06,JARAGUÁ DO SUL,1
2025-04-06,ABELARDO LUZ,0
2025-04-06,CAMPOS NOVOS,0
2025-04-06,VIDEIRA,1
2025-04-06,POMERODE,0
2025-04-06,ITAPEMA,4
2025-04-06,CORDILHEIRA ALTA,0
2025-04-06,ASCURRA,0
2025-04-06,SÃO JOSÉ DO CEDRO,0
2025-04-06,CONCÓRDIA,0
2025-04-06,DESCANSO,0
2025-04-06,MARAVILHA,0
2025-04-06,BALNEÁRIO CAMBORIÚ,1
2025-04-06,PASSOS MAIA,0
2025-04-06,IPORÃ DO OESTE,0
2025-04-06,PALMA SOLA,0
2025-04-06,MONDAÍ,0
2025-04-06,CHAPECÓ,1
2025-04-06,PORTO UNIÃO,0
2025-04-06,TUBARÃO,0
2025-04-06,FLORIANÓPOLIS,3
2025-04-06,IBIRAMA,0
2025-04-06,BALNEÁRIO PIÇARRAS,0
2025-04-06,LAJEADO GRANDE,0
2025-04-06,SANTA HELENA,0
2025-04-06,BOMBINHAS,2
2025-04-06,CAMBORIÚ,0
2025-04-06,ITAPIRANGA,0
2025-04-06,DIONÍSIO CERQUEIRA,0
2025-04-06,NAVEGANTES,0
2025-04-06,BOM JESUS,0
2025-04-06,JOINVILLE,7
2025-04-06,XANXERÊ,0
2025-04-06,DONA EMMA,0
2025-04-06,GOVERNADOR CELSO RAMOS,0
2025-04-06,JOAÇABA,0
2025-04-06,BLUMENAU,3
2025-04-06,SCHROEDER,0
2025-04-06,ITÁ,0
2025-04-06,PORTO BELO,0
2025-04-06,CORUPÁ,0
2025-04-06,GARUVA,0
2025-04-06,POUSO REDONDO,0
2025-04-06,SÃO FRANCISCO DO SUL,0
2025-04-06,PINHALZINHO,0
2025-04-06,SEARA,0
2025-04-06,JAGUARUNA,0
2025-04-06,BENEDITO NOVO,0
2025-04-06,SÃO MIGUEL DO OESTE,2
2025-04-06,LINDÓIA DO SUL,0
2025-04-06,BALNEÁRIO BARRA DO SUL,0
2025-04-06,GUABIRUBA,0
2025-04-06,GUARUJÁ DO SUL,0
2025-04-06,ITAJAÍ,6
2025-04-06,INDAIAL,1
2025-04-06,PETROLÂNDIA,0
2025-04-06,ARAQUARI,0
2025-04-06,BARRA VELHA,2
2025-04-06,BIGUAÇU,0
2025-04-06,GUARAMIRIM,0
2025-04-06,SÃO JOSÉ,3
2025-04-06,SÃO BENTO DO SUL,0
2025-04-06,BRUSQUE,0
2025-04-06,SÃO CARLOS,0
2025-04-06,SANTO AMARO DA IMPERATRIZ,0
2025-04-06,LONTRAS,0
2025-04-06,CELSO RAMOS,0
2025-04-06,IPUAÇU,0
2025-04-06,PENHA,0
2025-04-06,CAPINZAL,0
2025-04-06,GASPAR,0
2025-04-06,CAÇADOR,5
2025-04-06,CAIBI,0
2025-04-06,RODEIO,0
2025-04-06,SÃO LUDGERO,0
2025-04-06,CUNHA PORÃ,0
2025-04-06,SÃO LOURENÇO DO OESTE,0
2025-04-06,ITAPOÁ,0
2025-04-06,PALMITOS,0
2025-04-06,RIO DO SUL,0
2025-04-06,TIJUCAS,1
2025-04-06,JARDINÓPOLIS,0
2025-04-06,ITAIÓPOLIS,0
2025-04-06,PALHOÇA,3
2025-04-13,ITAJAÍ,2
2025-04-13,SÃO BENTO DO SUL,0
2025-04-13,CAPINZAL,0
2025-04-13,LAJEADO GRANDE,0
2025-04-13,BOMBINHAS,1
2025-04-13,SANTO AMARO DA IMPERATRIZ,0
2025-04-13,PORTO UNIÃO,0
2025-04-13,SÃO LUDGERO,0
2025-04-13,JARDINÓPOLIS,0
2025-04-13,BALNEÁRIO PIÇARRAS,0
2025-04-13,GARUVA,0
2025-04-13,XANXERÊ,0
2025-04-13,SCHROEDER,0
2025-04-13,DESCANSO,0
2025-04-13,ITAPOÁ,0
2025-04-13,CAIBI,0
2025-04-13,PINHALZINHO,0
2025-04-13,ITAPEMA,4
2025-04-13,ASCURRA,0
2025-04-13,ITAIÓPOLIS,0
2025-04-13,CAMPOS NOVOS,0
2025-04-13,IPORÃ DO OESTE,0
2025-04-13,SÃO MIGUEL DO OESTE,2
2025-04-13,GASPAR,0
2025-04-13,LINDÓIA DO SUL,0
2025-04-13,BLUMENAU,1
2025-04-13,ABELARDO LUZ,0
2025-04-13,SÃO JOSÉ,2
2025-04-13,BOM JESUS,0
2025-04-13,DIONÍSIO CERQUEIRA,0
2025-04-13,CHAPECÓ,0
2025-04-13,GOVERNADOR CELSO RAMOS,0
2025-04-13,GUARUJÁ DO SUL,0
2025-04-13,MONDAÍ,0
2025-04-13,CELSO RAMOS,0
2025-04-13,POMERODE,0
2025-04-13,CORDILHEIRA ALTA,0
2025-04-13,CONCÓRDIA,1
2025-04-13,SÃO JOSÉ DO CEDRO,0
2025-04-13,BALNEÁRIO CAMBORIÚ,1
2025-04-13,ARAQUARI,0
2025-04-13,BRUSQUE,0
2025-04-13,MARAVILHA,0
2025-04-13,SÃO LOURENÇO DO OESTE,0
2025-04-13,PASSOS MAIA,0
2025-04-13,PALHOÇA,1
2025-04-13,PENHA,0
2025-04-13,IPUAÇU,0
2025-04-13,BARRA VELHA,1
2025-04-13,RODEIO,0
2025-04-13,CUNHA PORÃ,0
2025-04-13,PETROLÂNDIA,0
2025-04-13,GUABIRUBA,0
2025-04-13,BENEDITO NOVO,0
2025-04-13,CAÇADOR,3
2025-04-13,LONTRAS,0
2025-04-13,SEARA,0
2025-04-13,BIGUAÇU,0
2025-04-13,RIO DO SUL,0
2025-04-13,JARAGUÁ DO SUL,1
2025-04-13,SÃO CARLOS,0
2025-04-13,VIDEIRA,1
2025-04-13,GUARAMIRIM,0
2025-04-13,TUBARÃO,0
2025-04-13,IBIRAMA,0
2025-04-13,JOINVILLE,8
2025-04-13,FLORIANÓPOLIS,0
2025-04-13,SANTA HELENA,0
2025-04-13,CAMBORIÚ,0
2025-04-13,ITAPIRANGA,0
2025-04-13,NAVEGANTES,0
2025-04-13,PALMITOS,0
2025-04-13,POUSO REDONDO,0
2025-04-13,BALNEÁRIO BARRA DO SUL,0
2025-04-13,DONA EMMA,0
2025-04-13,JOAÇABA,0
2025-04-13,PORTO BELO,0
2025-04-13,TIJUCAS,0
2025-04-13,PALMA SOLA,0
2025-04-13,INDAIAL,0
2025-04-13,ITÁ,0
2025-04-13,CORUPÁ,0
2025-04-13,JAGUARUNA,0
2025-04-13,SÃO FRANCISCO DO SUL,0
2025-04-20,CAPINZAL,1
2025-04-20,ITAJAÍ,4
2025-04-20,BIGUAÇU,0
2025-04-20,PALMITOS,0
2025-04-20,PALHOÇA,1
2025-04-20,BALNEÁRIO BARRA DO SUL,0
2025-04-20,CELSO RAMOS,0
2025-04-20,CUNHA PORÃ,0
2025-04-20,JOINVILLE,10
2025-04-20,SANTA HELENA,0
2025-04-20,POUSO REDONDO,0
2025-04-20,FLORIANÓPOLIS,2
2025-04-20,PORTO BELO,0
2025-04-20,DIONÍSIO CERQUEIRA,0
2025-04-20,JARAGUÁ DO SUL,1
2025-04-20,BOM JESUS,0
2025-04-20,GASPAR,0
2025-04-20,PALMA SOLA,0
2025-04-20,CAMPOS NOVOS,0
2025-04-20,SÃO JOSÉ DO CEDRO,0
2025-04-20,SÃO LOURENÇO DO OESTE,0
2025-04-20,BALNEÁRIO PIÇARRAS,0
2025-04-20,SCHROEDER,0
2025-04-20,BENEDITO NOVO,0
2025-04-20,PINHALZINHO,0
2025-04-20,SÃO FRANCISCO DO SUL,0
2025-04-20,GUARAMIRIM,0
2025-04-20,TUBARÃO,0
2025-04-20,SÃO LUDGERO,0
2025-04-20,POMERODE,0
2025-04-20,MONDAÍ,0
2025-04-20,IBIRAMA,0
2025-04-20,RIO DO SUL,0
2025-04-20,MARAVILHA,0
2025-04-20,CAMBORIÚ,0
2025-04-20,NAVEGANTES,1
2025-04-20,DONA EMMA,0
2025-04-20,BARRA VELHA,2
2025-04-20,JOAÇABA,0
2025-04-20,LONTRAS,0
2025-04-20,ITÁ,0
2025-04-20,CORUPÁ,0
2025-04-20,PASSOS MAIA,0
2025-04-20,CHAPECÓ,0
2025-04-20,SÃO CARLOS,0
2025-04-20,TIJUCAS,0
2025-04-20,CONCÓRDIA,0
2025-04-20,VIDEIRA,3
2025-04-20,GUARUJÁ DO SUL,0
2025-04-20,BALNEÁRIO CAMBORIÚ,2
2025-04-20,JAGUARUNA,0
2025-04-20,PETROLÂNDIA,0
2025-04-20,INDAIAL,1
2025-04-20,IPUAÇU,0
2025-04-20,RODEIO,0
2025-04-20,CAÇADOR,6
2025-04-20,SEARA,0
