index,Semana,RIO DO SUL,MORRO DA FUMAÇA,MASSARANDUBA,ITAJAÍ,MARAVILHA,BLUMENAU,JOINVILLE,ARAQUARI,BALNEÁRIO CAMBORIÚ,CAÇADOR,ITAPEMA,CHAPECÓ,MAJOR GERCINO,CORUPÁ,BOMBINHAS,TUBARÃO,CORDILHEIRA ALTA,SÃO MIGUEL DO OESTE,CANOINHAS,GUARACIABA,BOM JESUS DO OESTE,PINHALZINHO,MODELO,GAROPABA,INDAIAL,BOM JESUS,CORONEL FREITAS,SÃO JOSÉ DO CEDRO,ITAPOÁ,SÃO LOURENÇO DO OESTE,CAIBI,SERRA ALTA,DESCANSO,FLORIANÓPOLIS,SAUDADES,XANXERÊ,GUATAMBÚ,BRUSQUE,PALMITOS,UNIÃO DO OESTE,NOVA ITABERABA,QUILOMBO,SÃO JOÃO BATISTA,SOMBRIO,CAMBORIÚ,LAGUNA,CUNHA PORÃ,PORTO BELO,NAVEGANTES,RIQUEZA,BALNEÁRIO PIÇARRAS,JARAGUÁ DO SUL,GASPAR,ÁGUAS DE CHAPECÓ,PENHA,SÃO CARLOS,TIJUCAS,SÃO JOSÉ,ANCHIETA,DIONÍSIO CERQUEIRA,SÃO FRANCISCO DO SUL,PALMA SOLA,FORMOSA DO SUL,XAXIM,NOVA ERECHIM,IPUAÇU,ITAPIRANGA,IRATI,GUARUJÁ DO SUL,ABELARDO LUZ,ENTRE RIOS,MONDAÍ,SANTA TEREZINHA DO PROGRESSO,CAMPO ERÊ,CONCÓRDIA,IPORÃ DO OESTE,BALNEÁRIO BARRA DO SUL,SEARA,SANTA HELENA,CAMPO ALEGRE,BARRA VELHA,PALHOÇA,TUNÁPOLIS,GARUVA,FLOR DO SERTÃO,ITÁ,ILHOTA,GUARAMIRIM,BELMONTE,SÃO BERNARDINO,ROMELÂNDIA,IPUMIRIM,SANTIAGO DO SUL,ALTO BELA VISTA,PRINCESA,PLANALTO ALEGRE,IRACEMINHA,SÃO MIGUEL DA BOA VISTA,CAXAMBU DO SUL,GUABIRUBA,ASCURRA,SÃO JOÃO DO OESTE,LINDÓIA DO SUL,FAXINAL DOS GUEDES,TIGRINHOS,VARGEÃO,PERITIBA,SALTINHO,PONTE SERRADA,XAVANTINA,PIRATUBA,CUNHATAÍ,PARAÍSO,RODEIO,NOVA TRENTO,LAJEADO GRANDE,IMBITUBA,BARRA BONITA,OURO VERDE,MAREMA,SÃO DOMINGOS,ÁGUAS FRIAS,TIMBÓ,SUL BRASIL,IPIRA,BRAÇO DO NORTE,IRANI,JOAÇABA,POMERODE,GALVÃO,IÇARA,CRICIÚMA,BIGUAÇU,BANDEIRANTE,APIÚNA,CANELINHA,NOVA VENEZA,BOTUVERÁ,URUBICI,LAURENTINO,PAIAL,JARDINÓPOLIS,URUSSANGA,ARABUTÃ,POUSO REDONDO,GOVERNADOR CELSO RAMOS,COCAL DO SUL,SCHROEDER,IBICARÉ,CATANDUVAS,RANCHO QUEIMADO,DOUTOR PEDRINHO,RIO DOS CEDROS,PASSO DE TORRES,SÃO LUDGERO,SANTO AMARO DA IMPERATRIZ,LUZERNA,PAULO LOPES,SÃO JOÃO DO ITAPERIÚ,ÁGUAS MORNAS,LAURO MÜLLER,ANTÔNIO CARLOS,FORQUILHINHA,MAFRA,SANTA TEREZINHA,GRAVATAL,PAPANDUVA,HERVAL D'OESTE,SÃO PEDRO DE ALCÂNTARA,PRESIDENTE GETÚLIO,ANITÁPOLIS,LEOBERTO LEAL,ALFREDO WAGNER,ITUPORANGA,SÃO BENTO DO SUL,SALETE,ORLEANS,SÃO BONIFÁCIO,CORONEL MARTINS,IBIRAMA,CAPINZAL,RIO NEGRINHO,TROMBUDO CENTRAL,LAGES,TREZE TÍLIAS,TAIÓ,CAMPOS NOVOS,NOVO HORIZONTE,FRAIBURGO,PASSOS MAIA,ARARANGUÁ,CURITIBANOS,VIDEIRA,BALNEÁRIO RINCÃO,IMBUIA,JAGUARUNA,PORTO UNIÃO,ARROIO TRINTA,LUIZ ALVES,CORREIA PINTO,ARVOREDO,CAPIVARI DE BAIXO,LONTRAS,JUPIÁ,ERVAL VELHO,CAPÃO ALTO,MARACAJÁ,AURORA,SALTO VELOSO,IMARUÍ,OURO,RIO DO OESTE,ZORTÉA,ÁGUA DOCE,ABDON BATISTA,JABORÁ,VARGEM BONITA,BENEDITO NOVO,VIDAL RAMOS,TANGARÁ,CELSO RAMOS,IOMERÊ,JOSÉ BOITEUX,BALNEÁRIO GAIVOTA,BOM JARDIM DA SERRA,IRINEÓPOLIS,LACERDÓPOLIS,PONTE ALTA,PRESIDENTE NEREU
S0,2025-03-23 00:00:00,0,0,0,880,53,1624,3519,258,371,0,36,100,0,0,50,0,0,55,0,0,0,16,0,0,71,5,0,3,17,8,3,0,0,111,21,30,3,250,24,2,0,2,8,0,66,0,3,59,168,6,76,116,16,28,119,11,127,60,0,3,186,0,1,18,1,0,106,0,11,0,1,38,0,2,56,1,7,0,0,0,66,19,1,31,0,0,7,1,0,0,0,0,0,0,0,0,0,0,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1,2025-03-30 00:00:00,0,0,0,1616,15,1047,3520,270,97,0,11,77,0,0,53,0,0,6,0,0,0,2,0,0,36,5,0,5,16,2,2,0,0,234,20,1,0,58,4,0,0,0,4,0,64,0,0,24,140,0,95,42,10,17,133,4,164,64,0,1,126,0,3,5,2,0,65,0,4,0,0,2,0,0,7,1,6,0,1,0,35,20,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2,2025-04-06 00:00:00,0,0,0,1620,21,1380,3854,286,131,0,21,84,0,0,49,0,0,8,0,0,0,2,0,0,47,5,0,2,32,7,4,0,3,239,20,2,1,65,8,0,0,0,4,0,70,0,0,50,161,0,92,64,11,18,116,7,172,89,0,1,122,0,1,13,2,0,106,0,7,0,0,6,0,2,14,2,3,0,0,0,69,22,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dif_S1-S0,7 days 00:00:00,0,0,0,736,-38,-577,1,12,-274,0,-25,-23,0,0,3,0,0,-49,0,0,0,-14,0,0,-35,0,0,2,-1,-6,-1,0,0,123,-1,-29,-3,-192,-20,-2,0,-2,-4,0,-2,0,-3,-35,-28,-6,19,-74,-6,-11,14,-7,37,4,0,-2,-60,0,2,-13,1,0,-41,0,-7,0,-1,-36,0,-2,-49,0,-1,0,1,0,-31,1,-1,-22,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,-11,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,42,0,0,0,0,0,0,-1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dif_S2-S1,7 days 00:00:00,0,0,0,4,6,333,334,16,34,0,10,7,0,0,-4,0,0,2,0,0,0,0,0,0,11,0,0,-3,16,5,2,0,3,5,0,1,1,7,4,0,0,0,0,0,6,0,0,26,21,0,-3,22,1,1,-17,3,8,25,0,0,-4,0,-2,8,0,0,41,0,3,0,0,4,0,2,7,1,-3,0,-1,0,34,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dif_S2-S0,14 days 00:00:00,0,0,0,740,-32,-244,335,28,-240,0,-15,-16,0,0,-1,0,0,-47,0,0,0,-14,0,0,-24,0,0,-1,15,-1,1,0,3,128,-1,-28,-2,-185,-16,-2,0,-2,-4,0,4,0,-3,-9,-7,-6,16,-52,-5,-10,-3,-4,45,29,0,-2,-64,0,0,-5,1,0,0,0,-4,0,-1,-32,0,0,-42,1,-4,0,0,0,3,3,-1,-21,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,-11,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,0,0,0,0,0,0,-1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
